file_idx,smiles,am1_barrier,dft_barrier,split
619,C(=C(\C(=O)N)/Br)(/c1ccccc1)\C,27.8711365989,21.8800976059,train
620,C(=C(\C(=O)NC)/Br)(/c1ccccc1)\C,28.0151892183,23.4316712557,train
621,C(=C(\C(=O)Nc1ccccc1)/Br)(/c1ccccc1)\C,26.6252439822,20.0309589626,train
622,C(=C(\C(=O)N(C)C)/Br)(/c1ccccc1)\C,30.8637274933,26.5844796566,train
623,C(=C(\C(=O)OC)/Br)(/c1ccccc1)\C,26.4344996967,18.1678645087,train
624,C(=C(\C(=O)c1ccccc1)/Br)(/c1ccccc1)\C,27.3496215231,19.0229528438,train
625,C(=C(\C(=O)C)/c1ccccc1)(/c1ccccc1)\C,31.2939170906,22.3147721632,train
626,C(=C(\C=O)/c1ccccc1)(/c1ccccc1)\C,27.3945020258,14.4369586124,train
627,C(=C(\C(=O)N)/c1ccccc1)(/c1ccccc1)\C,33.1294592586,25.4825579601,train
628,C(=C(\C(=O)NC)/c1ccccc1)(/c1ccccc1)\C,33.5421243357,27.6509294979,train
629,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/c1ccccc1)\C,31.3076923801,22.8446687736,train
630,C(=C(\C(=O)N(C)C)/c1ccccc1)(/c1ccccc1)\C,36.476962894,37.0084267037,train
631,C(=C(\C(=O)OC)/c1ccccc1)(/c1ccccc1)\C,29.0991468294,21.0677709037,train
632,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/c1ccccc1)\C,32.2267994899,21.7880789889,train
633,C(=C\C(=O)C)(/c1ccccc1)\C,28.8390975229,16.9605406732,train
634,C(=C\C=O)(/c1ccccc1)\C,25.4375409189,15.4268453952,train
635,C(=C\C(=O)N)(/c1ccccc1)\C,31.8117953729,23.895905275,train
636,C(=C\C(=O)NC)(/c1ccccc1)\C,31.3422915091,24.1718588413,train
637,C(=C\C(=O)Nc1ccccc1)(/c1ccccc1)\C,29.746174968,17.5213220448,train
638,C(=C\C(=O)N(C)C)(/c1ccccc1)\C,32.7492342865,22.4043717311,train
639,C(=C\C(=O)OC)(/c1ccccc1)\C,25.2098869425,19.0101284327,train
640,C(=C\C(=O)c1ccccc1)(/c1ccccc1)\C,28.3428680651,13.5309221557,train
641,C(=C(\C(=O)C)/C)(/c1ccccc1)\Cl,33.8780717595,20.5548678774,train
642,C(=C(\C=O)/C)(/c1ccccc1)\Cl,24.3742826252,18.5243030676,train
643,C(=C(\C(=O)N)/C)(/c1ccccc1)\Cl,30.4242969767,25.3651358773,train
644,C(=C(\C(=O)NC)/C)(/c1ccccc1)\Cl,30.936307725,27.9518730015,train
645,C(=C(\C(=O)Nc1ccccc1)/C)(/c1ccccc1)\Cl,28.6504301534,21.1583424837,train
646,C(=C(\C(=O)N(C)C)/C)(/c1ccccc1)\Cl,37.1802052546,33.4908865788,train
647,C(=C(\C(=O)OC)/C)(/c1ccccc1)\Cl,28.1686967879,24.228928318,train
648,C(=C(\C(=O)c1ccccc1)/C)(/c1ccccc1)\Cl,34.0476312892,22.9553852901,train
649,C(=C(\C(=O)C)/Cl)(/c1ccccc1)\Cl,28.8659526806,18.0878821513,train
650,C(=C(\C=O)/Cl)(/c1ccccc1)\Cl,20.7234054886,13.1530848961,test
651,C(=C(\C(=O)N)/Cl)(/c1ccccc1)\Cl,26.0749832229,20.1974811518,train
652,C(=C(\C(=O)NC)/Cl)(/c1ccccc1)\Cl,26.1158820426,21.2532470165,train
653,C(=C(\C(=O)Nc1ccccc1)/Cl)(/c1ccccc1)\Cl,24.076769922,18.2581254715,train
654,C(=C(\C(=O)N(C)C)/Cl)(/c1ccccc1)\Cl,29.3525243956,29.3719206664,train
655,C(=C(\C(=O)OC)/Cl)(/c1ccccc1)\Cl,24.5669749676,18.4874237083,train
656,C(=C(\C(=O)c1ccccc1)/Cl)(/c1ccccc1)\Cl,28.0414444942,21.0338822545,train
657,C(=C(\C(=O)C)/Br)(/c1ccccc1)\Cl,27.5322297262,19.1648578365,train
658,C(=C(\C=O)/Br)(/c1ccccc1)\Cl,20.5167668839,12.1472876104,train
659,C(=C(\C(=O)N)/Br)(/c1ccccc1)\Cl,24.2138721224,20.5445629169,train
660,C(=C(\C(=O)NC)/Br)(/c1ccccc1)\Cl,24.3126809789,21.2570622737,train
661,C(=C(\C(=O)Nc1ccccc1)/Br)(/c1ccccc1)\Cl,22.5402269029,18.3999426126,train
662,C(=C(\C(=O)N(C)C)/Br)(/c1ccccc1)\Cl,28.3743935572,29.2309318378,train
663,C(=C(\C(=O)OC)/Br)(/c1ccccc1)\Cl,22.6388932934,18.4804520782,train
664,C(=C(\C(=O)c1ccccc1)/Br)(/c1ccccc1)\Cl,26.2294801289,22.2274366493,train
665,C(=C(\C(=O)C)/c1ccccc1)(/c1ccccc1)\Cl,32.4288479088,22.718117683,test
666,C(=C(\C=O)/c1ccccc1)(/c1ccccc1)\Cl,23.6658857527,15.0900434902,train
667,C(=C(\C(=O)N)/c1ccccc1)(/c1ccccc1)\Cl,28.4806024041,22.915161933,test
668,C(=C(\C(=O)NC)/c1ccccc1)(/c1ccccc1)\Cl,26.4843675395,24.7995854337,train
669,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/c1ccccc1)\Cl,27.8615316296,18.8177258701,train
670,C(=C(\C(=O)N(C)C)/c1ccccc1)(/c1ccccc1)\Cl,29.9742322169,27.0672791711,train
671,C(=C(\C(=O)OC)/c1ccccc1)(/c1ccccc1)\Cl,25.0249372866,21.1880927079,train
672,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/c1ccccc1)\Cl,29.683679606,24.7153234616,train
673,C(=C\C(=O)C)(/c1ccccc1)\Cl,26.7988653712,14.7338226769,train
674,C(=C\C=O)(/c1ccccc1)\Cl,22.8802495301,15.9403294951,train
675,C(=C\C(=O)N)(/c1ccccc1)\Cl,25.301419601,18.9212304206,train
676,C(=C\C(=O)NC)(/c1ccccc1)\Cl,25.7038252474,21.9242177966,train
677,C(=C\C(=O)Nc1ccccc1)(/c1ccccc1)\Cl,23.5833059901,18.2002439977,train
678,C(=C\C(=O)N(C)C)(/c1ccccc1)\Cl,31.3408356471,21.5407906829,train
679,C(=C\C(=O)OC)(/c1ccccc1)\Cl,24.651924851,20.4706824614,train
680,C(=C\C(=O)c1ccccc1)(/c1ccccc1)\Cl,27.0472861421,13.9451461796,train
681,C(=C(\C(=O)C)/C)(/c1ccccc1)\Br,36.8821864394,21.2795647638,train
682,C(=C(\C=O)/C)(/c1ccccc1)\Br,28.4317080483,18.1969119221,train
683,C(=C(\C(=O)N)/C)(/c1ccccc1)\Br,33.4957518526,24.2956074744,train
684,C(=C(\C(=O)NC)/C)(/c1ccccc1)\Br,33.8598073641,24.8222761762,train
685,C(=C(\C(=O)Nc1ccccc1)/C)(/c1ccccc1)\Br,31.7215284552,21.1689348435,test
686,C(=C(\C(=O)N(C)C)/C)(/c1ccccc1)\Br,40.138388189,33.9872402979,train
687,C(=C(\C(=O)OC)/C)(/c1ccccc1)\Br,32.4591791111,24.300451848,train
688,C(=C(\C(=O)c1ccccc1)/C)(/c1ccccc1)\Br,36.2078702153,23.2365471851,train
689,C(=C(\C(=O)C)/Cl)(/c1ccccc1)\Br,32.5281309104,18.1419734676,train
690,C(=C(\C=O)/Cl)(/c1ccccc1)\Br,25.1649372347,12.7193377977,test
691,C(=C(\C(=O)N)/Cl)(/c1ccccc1)\Br,29.2257530608,21.4144479253,train
692,C(=C(\C(=O)NC)/Cl)(/c1ccccc1)\Br,28.612480923,21.8513011959,train
693,C(=C(\C(=O)Nc1ccccc1)/Cl)(/c1ccccc1)\Br,26.7966741069,18.7838591842,train
694,C(=C(\C(=O)N(C)C)/Cl)(/c1ccccc1)\Br,32.4683578048,29.7304733048,train
695,C(=C(\C(=O)OC)/Cl)(/c1ccccc1)\Br,26.6100830028,18.6941316043,train
696,C(=C(\C(=O)c1ccccc1)/Cl)(/c1ccccc1)\Br,32.4180239591,21.9728937069,train
697,C(=C(\C(=O)C)/Br)(/c1ccccc1)\Br,30.5324672093,18.9943823379,train
698,C(=C(\C=O)/Br)(/c1ccccc1)\Br,22.5229811488,12.1935601591,train
699,C(=C(\C(=O)N)/Br)(/c1ccccc1)\Br,26.8909354779,21.7676165328,train
700,C(=C(\C(=O)NC)/Br)(/c1ccccc1)\Br,26.6170081364,21.3470847834,train
701,C(=C(\C(=O)Nc1ccccc1)/Br)(/c1ccccc1)\Br,24.8066269232,19.1550122128,train
702,C(=C(\C(=O)N(C)C)/Br)(/c1ccccc1)\Br,30.5126512104,29.3764010843,train
703,C(=C(\C(=O)OC)/Br)(/c1ccccc1)\Br,23.9990658572,18.5953616135,test
704,C(=C(\C(=O)c1ccccc1)/Br)(/c1ccccc1)\Br,29.1369455208,22.967584074,test
705,C(=C(\C(=O)C)/c1ccccc1)(/c1ccccc1)\Br,36.8644569042,22.8748318993,train
706,C(=C(\C=O)/c1ccccc1)(/c1ccccc1)\Br,25.8759186203,16.7131720456,test
707,C(=C(\C(=O)N)/c1ccccc1)(/c1ccccc1)\Br,31.4294124066,20.8299165747,train
708,C(=C(\C(=O)NC)/c1ccccc1)(/c1ccccc1)\Br,29.3538053733,24.7170993132,train
709,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/c1ccccc1)\Br,29.5899806418,17.6925825579,train
710,C(=C(\C(=O)N(C)C)/c1ccccc1)(/c1ccccc1)\Br,32.4578447364,27.8033289587,train
711,C(=C(\C(=O)OC)/c1ccccc1)(/c1ccccc1)\Br,29.4295977199,21.9115985814,train
712,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/c1ccccc1)\Br,32.6344653764,21.1358588188,train
713,C(=C\C(=O)C)(/c1ccccc1)\Br,30.3612624358,13.696188071,train
714,C(=C\C=O)(/c1ccccc1)\Br,25.1531154995,15.8540676501,train
715,C(=C\C(=O)N)(/c1ccccc1)\Br,29.4619825452,18.8095619721,train
716,C(=C\C(=O)NC)(/c1ccccc1)\Br,28.4244550668,21.7033972129,train
717,C(=C\C(=O)Nc1ccccc1)(/c1ccccc1)\Br,26.7200991571,17.6403172941,train
718,C(=C\C(=O)N(C)C)(/c1ccccc1)\Br,33.1645524674,22.3314902708,train
719,C(=C\C(=O)OC)(/c1ccccc1)\Br,27.2877478398,20.698239987,train
720,C(=C\C(=O)c1ccccc1)(/c1ccccc1)\Br,29.4663903783,14.0131305562,train
721,C(=C(C(=O)C)C)(c1ccccc1)c1ccccc1,40.4511122123,26.8021909314,train
722,C(=C(C=O)C)(c1ccccc1)c1ccccc1,33.2516266868,22.9508948323,train
723,C(=C(C(=O)N)C)(c1ccccc1)c1ccccc1,37.8791693718,31.0050743134,train
724,C(=C(C(=O)NC)C)(c1ccccc1)c1ccccc1,38.5744963378,32.6260762396,train
725,C(=C(C(=O)Nc1ccccc1)C)(c1ccccc1)c1ccccc1,36.045449445,27.5836686398,train
726,C(=C(C(=O)N(C)C)C)(c1ccccc1)c1ccccc1,44.6648760426,41.2898617219,train
727,C(=C(C(=O)OC)C)(c1ccccc1)c1ccccc1,34.9662103151,26.9344423179,train
728,C(=C(C(=O)c1ccccc1)C)(c1ccccc1)c1ccccc1,41.0345315872,31.8229990273,train
729,C(=C(C(=O)C)Cl)(c1ccccc1)c1ccccc1,34.7537350558,21.5369691502,train
730,C(=C(C=O)Cl)(c1ccccc1)c1ccccc1,28.8574261422,16.2861141984,train
731,C(=C(C(=O)N)Cl)(c1ccccc1)c1ccccc1,35.4451784153,25.7336395609,train
732,C(=C(C(=O)NC)Cl)(c1ccccc1)c1ccccc1,33.7156820994,25.968566558,train
733,C(=C(C(=O)Nc1ccccc1)Cl)(c1ccccc1)c1ccccc1,33.2683591505,24.4234625301,test
734,C(=C(C(=O)N(C)C)Cl)(c1ccccc1)c1ccccc1,35.9335606009,29.7784464038,train
735,C(=C(C(=O)OC)Cl)(c1ccccc1)c1ccccc1,30.0024598462,21.5685705273,train
736,C(=C(C(=O)c1ccccc1)Cl)(c1ccccc1)c1ccccc1,33.1426697574,24.7164529784,train
737,C(=C(C(=O)C)Br)(c1ccccc1)c1ccccc1,35.1295982763,22.5090315264,train
738,C(=C(C=O)Br)(c1ccccc1)c1ccccc1,28.5202444634,15.6649802207,train
739,C(=C(C(=O)N)Br)(c1ccccc1)c1ccccc1,32.4310166337,24.6669236555,train
740,C(=C(C(=O)NC)Br)(c1ccccc1)c1ccccc1,33.9730677971,27.6991874863,train
741,C(=C(C(=O)Nc1ccccc1)Br)(c1ccccc1)c1ccccc1,32.510094647,24.6619914312,train
742,C(=C(C(=O)N(C)C)Br)(c1ccccc1)c1ccccc1,33.7044374018,29.290382085,train
743,C(=C(C(=O)OC)Br)(c1ccccc1)c1ccccc1,30.4631947248,23.5561126601,train
744,C(=C(C(=O)c1ccccc1)Br)(c1ccccc1)c1ccccc1,32.474184365,24.8304651752,train
745,C(=C(C(=O)C)c1ccccc1)(c1ccccc1)c1ccccc1,39.3320416943,23.1712052512,train
746,C(=C(C=O)c1ccccc1)(c1ccccc1)c1ccccc1,30.1335086352,19.9212056729,train
747,C(=C(C(=O)N)c1ccccc1)(c1ccccc1)c1ccccc1,36.3518437774,26.8616549839,train
748,C(=C(C(=O)NC)c1ccccc1)(c1ccccc1)c1ccccc1,37.9515289693,28.9781258408,train
749,C(=C(C(=O)Nc1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,35.4680017356,23.6077441395,train
750,C(=C(C(=O)N(C)C)c1ccccc1)(c1ccccc1)c1ccccc1,38.0863322414,31.5266375978,train
751,C(=C(C(=O)OC)c1ccccc1)(c1ccccc1)c1ccccc1,31.8268156262,23.9048761504,test
752,C(=C(C(=O)c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,33.7041076313,22.7736648217,train
753,C(=CC(=O)C)(c1ccccc1)c1ccccc1,33.6549238957,18.7580585044,train
754,C(=CC=O)(c1ccccc1)c1ccccc1,30.6447742528,19.4446260326,train
755,C(=CC(=O)N)(c1ccccc1)c1ccccc1,38.5590092049,24.26118356,train
756,C(=CC(=O)NC)(c1ccccc1)c1ccccc1,35.0787022089,26.1884345824,train
757,C(=CC(=O)Nc1ccccc1)(c1ccccc1)c1ccccc1,33.3933663826,21.947716144,train
758,C(=CC(=O)N(C)C)(c1ccccc1)c1ccccc1,37.7787156712,26.3637142939,train
759,C(=CC(=O)OC)(c1ccccc1)c1ccccc1,30.9021951114,22.8313837705,train
760,C(=CC(=O)c1ccccc1)(c1ccccc1)c1ccccc1,32.7375989032,19.0788526426,train
761,C(=C(\C(=O)C)/C)/c1ccccc1,22.5805260104,16.8948008982,train
762,C(=C(\C=O)/C)/c1ccccc1,20.0707359733,14.7226153578,train
763,C(=C(\C(=O)N)/C)/c1ccccc1,23.654622601,19.118747185,train
764,C(=C(\C(=O)NC)/C)/c1ccccc1,24.1203500616,20.3032296757,train
765,C(=C(\C(=O)Nc1ccccc1)/C)/c1ccccc1,24.3209335584,17.3045539172,train
766,C(=C(\C(=O)N(C)C)/C)/c1ccccc1,29.0245129027,24.5799853557,train
767,C(=C(\C(=O)OC)/C)/c1ccccc1,15.5459044365,16.9520059168,train
768,C(=C(\C(=O)c1ccccc1)/C)/c1ccccc1,24.1233070809,15.1330649122,train
769,C(=C(\C(=O)C)/Cl)/c1ccccc1,16.562565843,11.836831691,train
770,C(=C(\C=O)/Cl)/c1ccccc1,15.9396605652,10.977501392,train
771,C(=C(\C(=O)N)/Cl)/c1ccccc1,20.6914790655,15.7685167737,train
772,C(=C(\C(=O)NC)/Cl)/c1ccccc1,20.1156763648,16.3556403655,train
773,C(=C(\C(=O)Nc1ccccc1)/Cl)/c1ccccc1,17.7811300155,13.291507211,test
774,C(=C(\C(=O)N(C)C)/Cl)/c1ccccc1,22.4403427874,19.2995527448,train
775,C(=C(\C(=O)OC)/Cl)/c1ccccc1,17.5383975088,12.5896742597,test
776,C(=C(\C(=O)c1ccccc1)/Cl)/c1ccccc1,18.2758459719,11.814669939,train
777,C(=C(\C(=O)C)/Br)/c1ccccc1,16.7434870317,11.3835332796,train
778,C(=C(\C=O)/Br)/c1ccccc1,14.5238445032,9.8684116543,train
779,C(=C(\C(=O)N)/Br)/c1ccccc1,18.5105774269,13.814134752,test
780,C(=C(\C(=O)NC)/Br)/c1ccccc1,20.0157135544,17.6955130275,test
781,C(=C(\C(=O)Nc1ccccc1)/Br)/c1ccccc1,18.0606256286,13.8163875109,train
782,C(=C(\C(=O)N(C)C)/Br)/c1ccccc1,21.0523788532,19.1686291685,train
783,C(=C(\C(=O)OC)/Br)/c1ccccc1,16.1703229807,11.6663768999,train
784,C(=C(\C(=O)c1ccccc1)/Br)/c1ccccc1,18.1246383271,11.1129386443,train
785,C(=C(\C(=O)C)/c1ccccc1)/c1ccccc1,21.0566184009,13.8438466977,train
786,C(=C(\C=O)/c1ccccc1)/c1ccccc1,17.8550962885,12.2966028626,test
787,C(=C(\C(=O)N)/c1ccccc1)/c1ccccc1,23.3680873372,18.710171374,train
788,C(=C(\C(=O)NC)/c1ccccc1)/c1ccccc1,22.6304047047,19.7659466514,train
789,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)/c1ccccc1,23.7832976645,14.5014578013,train
790,C(=C(\C(=O)N(C)C)/c1ccccc1)/c1ccccc1,26.3473967016,22.7526131338,train
791,C(=C(\C(=O)OC)/c1ccccc1)/c1ccccc1,19.4565865086,15.0197806268,train
792,C(=C(\C(=O)c1ccccc1)/c1ccccc1)/c1ccccc1,23.3887704,14.1721891476,train
793,C(=C\C(=O)C)/c1ccccc1,22.0187645354,15.2373187087,train
794,C(=C\C=O)/c1ccccc1,18.9201401031,11.6300403365,train
795,C(=C\C(=O)N)/c1ccccc1,21.8065350743,18.4501659609,train
796,C(=C\C(=O)NC)/c1ccccc1,23.5202257159,19.4414225968,train
797,C(=C\C(=O)Nc1ccccc1)/c1ccccc1,20.9141454809,15.0155355253,train
798,C(=C\C(=O)N(C)C)/c1ccccc1,23.1114812681,19.3020728229,train
799,C(=C\C(=O)OC)/c1ccccc1,21.0761445235,16.615443093,train
800,C(=C\C(=O)c1ccccc1)/c1ccccc1,20.0585119761,12.4755070686,train
801,C(=C(\C(=O)C)/C)\C,20.0116257509,15.6881616755,train
802,C(=C(\C=O)/C)\C,18.650036233,12.7515629191,train
803,C(=C(\C(=O)N)/C)\C,25.3052815523,21.3742327255,train
804,C(=C(\C(=O)NC)/C)\C,25.5415674111,22.4666796567,train
805,C(=C(\C(=O)Nc1ccccc1)/C)\C,23.2498173324,20.443268455,train
806,C(=C(\C(=O)N(C)C)/C)\C,26.141216304,26.9435481079,train
807,C(=C(\C(=O)OC)/C)\C,17.6021354844,16.8645681192,train
808,C(=C(\C(=O)c1ccccc1)/C)\C,19.7158669021,16.7084983554,train
809,C(=C(\C(=O)C)/Cl)\C,13.307579014,10.0134316041,test
810,C(=C(\C=O)/Cl)\C,11.2248613565,7.6002573253,train
811,C(=C(\C(=O)N)/Cl)\C,16.8526406045,13.9353062035,train
812,C(=C(\C(=O)NC)/Cl)\C,17.0858457071,14.3610098859,train
813,C(=C(\C(=O)Nc1ccccc1)/Cl)\C,14.4010326393,11.5342742332,train
814,C(=C(\C(=O)N(C)C)/Cl)\C,20.5436266472,19.7731830907,train
815,C(=C(\C(=O)OC)/Cl)\C,12.2508001439,11.5331183607,train
816,C(=C(\C(=O)c1ccccc1)/Cl)\C,16.2197050383,11.4786819138,train
817,C(=C(\C(=O)C)/Br)\C,13.4845713315,9.393794864,train
818,C(=C(\C=O)/Br)\C,10.8431276798,7.0044897905,train
819,C(=C(\C(=O)N)/Br)\C,15.8029522092,12.8168213943,train
820,C(=C(\C(=O)NC)/Br)\C,16.5787916717,13.7144172211,train
821,C(=C(\C(=O)Nc1ccccc1)/Br)\C,17.0488466202,11.7121097904,train
822,C(=C(\C(=O)N(C)C)/Br)\C,19.6134102726,20.2397188145,test
823,C(=C(\C(=O)OC)/Br)\C,13.2226822453,10.7949670439,train
824,C(=C(\C(=O)c1ccccc1)/Br)\C,15.4817784341,12.2975635798,train
825,C(=C(\C(=O)C)/c1ccccc1)\C,18.8805172787,13.6967848324,test
826,C(=C(\C=O)/c1ccccc1)\C,14.9846442543,8.9761182829,train
827,C(=C(\C(=O)N)/c1ccccc1)\C,25.5590216056,16.8978600068,train
828,C(=C(\C(=O)NC)/c1ccccc1)\C,21.0225426325,18.9775500233,train
829,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)\C,19.873250994,14.5317627439,train
830,C(=C(\C(=O)N(C)C)/c1ccccc1)\C,20.9376638939,19.6262285295,train
831,C(=C(\C(=O)OC)/c1ccccc1)\C,14.044255223,14.222853635,train
832,C(=C(\C(=O)c1ccccc1)/c1ccccc1)\C,19.2755819728,14.7167563019,train
833,C(=C\C(=O)C)\C,19.93514671,14.4710951279,train
834,C(=C\C=O)\C,18.7990421578,11.9292362262,train
835,C(=C\C(=O)N)\C,22.228882574,19.3633070799,test
836,C(=C\C(=O)NC)\C,22.449069935,20.6160538162,train
837,C(=C\C(=O)Nc1ccccc1)\C,21.7500129145,15.7655568115,train
838,C(=C\C(=O)N(C)C)\C,22.3837476952,18.7536125998,train
839,C(=C\C(=O)OC)\C,18.2469470858,15.8889565495,train
840,C(=C\C(=O)c1ccccc1)\C,18.3292816919,11.480843684,train
841,C(=C(\C(=O)C)/C)\Cl,18.9014747071,14.6126600101,train
842,C(=C(\C=O)/C)\Cl,13.630036145,11.4726935908,train
843,C(=C(\C(=O)N)/C)\Cl,21.6995765028,18.3310828604,train
844,C(=C(\C(=O)NC)/C)\Cl,21.7831360857,19.8630066792,test
845,C(=C(\C(=O)Nc1ccccc1)/C)\Cl,19.6592971595,15.126099557,train
846,C(=C(\C(=O)N(C)C)/C)\Cl,24.7246429741,23.3412408657,train
847,C(=C(\C(=O)OC)/C)\Cl,15.5883088593,16.2699062561,train
848,C(=C(\C(=O)c1ccccc1)/C)\Cl,22.4002860292,17.2423432554,train
849,C(=C(\C(=O)C)/Cl)\Cl,14.5473810508,9.2283645413,train
850,O=C/C(Cl)=C\Cl,14.2664147853,7.9900498954,train
851,C(=C(\C(=O)N)/Cl)\Cl,13.2153978155,13.2994389307,train
852,C(=C(\C(=O)NC)/Cl)\Cl,16.4983566217,14.1304246271,train
853,C(=C(\C(=O)Nc1ccccc1)/Cl)\Cl,12.8594547378,10.8545490682,train
854,C(=C(\C(=O)N(C)C)/Cl)\Cl,17.8678478839,21.1874149975,train
855,C(=C(\C(=O)OC)/Cl)\Cl,11.7447393027,10.9701990642,train
856,C(=C(\C(=O)c1ccccc1)/Cl)\Cl,15.8578820843,13.5175235736,train
857,C(=C(\C(=O)C)/Br)\Cl,14.5455476052,9.8031443942,train
858,C(=C(\C=O)/Br)\Cl,11.3174749493,7.394518304,train
859,C(=C(\C(=O)N)/Br)\Cl,10.7841657483,12.9367447297,train
860,C(=C(\C(=O)NC)/Br)\Cl,16.1792835507,13.9012707172,train
861,C(=C(\C(=O)Nc1ccccc1)/Br)\Cl,12.426167717,8.7614221915,test
862,C(=C(\C(=O)N(C)C)/Br)\Cl,16.5665868739,20.6902329663,train
863,COC(=O)/C(Br)=C\Cl,7.2916720486,11.461080901,train
864,C(=C(\C(=O)c1ccccc1)/Br)\Cl,14.1858593433,11.5044920059,train
865,C(=C(\C(=O)C)/c1ccccc1)\Cl,19.1633746625,12.372006911,train
866,C(=C(\C=O)/c1ccccc1)\Cl,12.9238170575,8.4287204334,test
867,C(=C(\C(=O)N)/c1ccccc1)\Cl,16.4273566902,14.1741093265,train
868,C(=C(\C(=O)NC)/c1ccccc1)\Cl,16.484884064,16.250333608,test
869,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)\Cl,14.9984462115,12.9148195489,train
870,C(=C(\C(=O)N(C)C)/c1ccccc1)\Cl,19.2234318759,20.0132694705,train
871,C(=C(\C(=O)OC)/c1ccccc1)\Cl,14.920463016,13.6960531562,train
872,C(=C(\C(=O)c1ccccc1)/c1ccccc1)\Cl,19.2729304666,16.5486516122,train
873,C(=C\C(=O)C)\Cl,17.1587234553,12.0670818598,train
874,C(=C\C=O)\Cl,11.8781357045,9.3165195823,train
875,C(=C\C(=O)N)\Cl,17.087634375,14.8965804367,train
876,C(=C\C(=O)NC)\Cl,17.075000241,17.4740856417,train
877,C(=C\C(=O)Nc1ccccc1)\Cl,18.5635362573,13.5233644317,test
878,C(=C\C(=O)N(C)C)\Cl,22.1127593003,16.0801429985,train
879,C(=C\C(=O)OC)\Cl,15.7890556856,15.3619828783,train
880,C(=C\C(=O)c1ccccc1)\Cl,18.2000776085,9.9458889944,train
881,C(=C(\C(=O)C)/C)\Br,22.4396536249,14.3862225889,test
882,C(=C(\C=O)/C)\Br,16.8859674965,11.2875494308,train
883,C(=C(\C(=O)N)/C)\Br,23.6169440075,18.8720681907,train
884,C(=C(\C(=O)NC)/C)\Br,23.6988921077,18.5373420873,train
885,C(=C(\C(=O)Nc1ccccc1)/C)\Br,21.0279361504,14.6049912169,train
886,C(=C(\C(=O)N(C)C)/C)\Br,26.6754320539,25.9661255461,train
887,C(=C(\C(=O)OC)/C)\Br,19.6565558788,16.1345957606,train
888,C(=C(\C(=O)c1ccccc1)/C)\Br,24.5110211891,17.3975464288,train
889,C(=C(\C(=O)C)/Cl)\Br,18.2025114986,9.0329769158,train
890,C(=C(\C=O)/Cl)\Br,14.2432192478,7.98540005,train
891,C(=C(\C(=O)N)/Cl)\Br,19.0077262204,12.8179948371,train
892,C(=C(\C(=O)NC)/Cl)\Br,18.5426972605,13.6443181377,train
893,C(=C(\C(=O)Nc1ccccc1)/Cl)\Br,16.4493430087,9.3572926378,train
894,C(=C(\C(=O)N(C)C)/Cl)\Br,21.0466644564,18.7434914997,train
895,C(=C(\C(=O)OC)/Cl)\Br,14.8134846649,10.7892880827,train
896,C(=C(\C(=O)c1ccccc1)/Cl)\Br,18.4580675522,13.998603712,train
897,C(=C(\C(=O)C)/Br)\Br,15.167597009,9.066849878,train
898,C(=C(\C=O)/Br)\Br,14.0271957725,4.952069453,train
899,C(=C(\C(=O)N)/Br)\Br,15.7274961858,13.0127926042,train
900,C(=C(\C(=O)NC)/Br)\Br,16.1679739912,12.5068693652,train
901,C(=C(\C(=O)Nc1ccccc1)/Br)\Br,14.1849754866,9.2497877145,train
902,C(=C(\C(=O)N(C)C)/Br)\Br,18.3028799848,21.00079368,train
903,C(=C(\C(=O)OC)/Br)\Br,12.7955171601,10.7424319504,test
904,C(=C(\C(=O)c1ccccc1)/Br)\Br,16.8160037522,14.6445556895,train
905,C(=C(\C(=O)C)/c1ccccc1)\Br,19.1506023722,13.2182768554,train
906,C(=C(\C=O)/c1ccccc1)\Br,15.1217249325,9.0919126059,train
907,C(=C(\C(=O)N)/c1ccccc1)\Br,18.7070296989,14.5583421626,train
908,C(=C(\C(=O)NC)/c1ccccc1)\Br,18.6269493958,16.3762120087,train
909,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)\Br,17.8092158189,11.5526972838,train
910,C(=C(\C(=O)N(C)C)/c1ccccc1)\Br,21.1906639088,19.6672983969,train
911,C(=C(\C(=O)OC)/c1ccccc1)\Br,17.0014476459,13.6049419186,train
912,C(=C(\C(=O)c1ccccc1)/c1ccccc1)\Br,21.6796063092,16.4732500734,train
913,C(=C\C(=O)C)\Br,20.4377817036,14.7759749982,train
914,C(=C\C=O)\Br,16.7275876454,8.7152814198,train
915,C(=C\C(=O)N)\Br,18.8395048416,17.2340864855,train
916,C(=C\C(=O)NC)\Br,19.4556624961,16.9002514453,train
917,C(=C\C(=O)Nc1ccccc1)\Br,19.8855245209,12.9474123913,train
918,C(=C\C(=O)N(C)C)\Br,23.5839110682,15.1708667106,train
